agent_no,node_name,node_time
17,W1-1,12090
17,W1-1,12480
17,W1-1,12480
17,W1-B,12540
18,W1-A,12960
18,W1-1,12990
18,W1-1,12990
18,W1-1,13380
18,W1-1,13380
18,W1-B,13440
19,W1-A,13380
19,W1-2,13410
19,W1-2,13410
19,W1-2,13800
19,W1-2,13800
19,W1-B,13860
20,W1-A,13680
20,W1-1,13710
20,W1-1,13710
20,W1-1,14100
20,W1-1,14100
20,W1-B,14160
21,W1-A,13860
21,W1-2,13890
21,W1-2,13890
21,W1-2,14280
21,W1-2,14280
21,W1-B,14340
22,W1-A,14040
22,W1-5,14058
22,W1-5,14058
22,W1-5,14478
22,W1-5,14478
22,W1-B,14520
23,W1-A,14940
23,W1-1,14970
23,W1-1,14970
23,W1-1,15360
23,W1-1,15360
23,W1-B,15420
24,W1-B,0
24,W1-8,18
24,W1-8,18
24,W1-8,408
24,W1-8,408
24,W1-A,480
25,W1-B,180
25,W1-2,207
25,W1-2,207
25,W1-2,597
25,W1-2,597
25,W1-A,660
26,W1-B,360
26,W1-1,387
26,W1-1,387
26,W1-1,777
26,W1-1,777
26,W1-A,840
27,W1-B,780
27,W1-8,798
27,W1-8,798
27,W1-8,1188
27,W1-8,1188
27,W1-A,1260
28,W1-B,1800
28,W1-8,1818
28,W1-8,1818
28,W1-8,2208
28,W1-8,2208
28,W1-A,2280
29,W1-B,1980
29,W1-2,2007
29,W1-2,2007
29,W1-2,2397
29,W1-2,2397
29,W1-A,2460
30,W1-B,2160
30,W1-1,2187
30,W1-1,2187
30,W1-1,2577
30,W1-1,2577
30,W1-A,2640
31,W1-B,2820
31,W1-8,2838
31,W1-8,2838
31,W1-8,3228
31,W1-8,3228
31,W1-A,3300
32,W1-B,3780
32,W1-8,3798
32,W1-8,3798
32,W1-8,4188
32,W1-8,4188
32,W1-A,4260
33,W1-B,4440
33,W1-8,4458
33,W1-8,4458
33,W1-8,4848
33,W1-8,4848
33,W1-A,4920
34,W1-B,5040
34,W1-8,5058
34,W1-8,5058
34,W1-8,5448
34,W1-8,5448
34,W1-A,5520
35,W1-B,5460
35,W1-2,5487
35,W1-2,5487
35,W1-2,5877
35,W1-2,5877
35,W1-A,5940
36,W1-B,6480
36,W1-8,6498
36,W1-8,6498
36,W1-8,6888
36,W1-8,6888
36,W1-A,6960
37,W1-B,6660
37,W1-4,6684
37,W1-4,6684
37,W1-4,7104
37,W1-4,7104
37,W1-A,7140
38,W1-B,7260
38,W1-8,7278
38,W1-8,7278
38,W1-8,7668
38,W1-8,7668
38,W1-A,7740
39,W1-B,7860
39,W1-8,7878
39,W1-8,7878
39,W1-8,8268
39,W1-8,8268
39,W1-A,8340
40,W1-B,8820
40,W1-8,8838
40,W1-8,8838
40,W1-8,9228
40,W1-8,9228
40,W1-A,9300
41,W1-B,9000
41,W1-2,9027
41,W1-2,9027
41,W1-2,9417
41,W1-2,9417
41,W1-A,9480
42,W1-B,9300
42,W1-8,9318
42,W1-8,9318
42,W1-8,9708
42,W1-8,9708
42,W1-A,9780
43,W1-B,9720
43,W1-5,9741
43,W1-5,9741
43,W1-5,10161
43,W1-5,10161
43,W1-A,10200
44,W1-B,10980
44,W1-8,10998
44,W1-8,10998
44,W1-8,11388
44,W1-8,11388
44,W1-A,11460
45,W1-B,11160
45,W1-2,11187
45,W1-2,11187
45,W1-2,11577
45,W1-2,11577
45,W1-A,11640
46,W1-B,11700
46,W1-8,11718
46,W1-8,11718
46,W1-8,12108
46,W1-8,12108
46,W1-A,12180
47,W1-B,12360
47,W1-8,12378
47,W1-8,12378
47,W1-8,12768
47,W1-8,12768
47,W1-A,12840
0,W2-A,3840
0,W2-6,3864
0,W2-6,3864
0,W2-6,4254
0,W2-6,4254
0,W2-B,4320
1,W2-A,4020
1,W2-1,4038
1,W2-1,4038
1,W2-1,4458
1,W2-1,4458
1,W2-B,4500
2,W2-A,4920
2,W2-6,4944
2,W2-6,4944
2,W2-6,5334
2,W2-6,5334
2,W2-B,5400
3,W2-A,5340
3,W2-1,5358
3,W2-1,5358
3,W2-1,5778
3,W2-1,5778
3,W2-B,5820
4,W2-A,5640
4,W2-6,5664
4,W2-6,5664
4,W2-6,6054
4,W2-6,6054
4,W2-B,6120
5,W2-A,5820
5,W2-4,5841
5,W2-4,5841
5,W2-4,6261
5,W2-4,6261
5,W2-B,6300
6,W2-A,6000
6,W2-1,6018
6,W2-1,6018
6,W2-1,6438
6,W2-1,6438
6,W2-B,6480
7,W2-A,6900
7,W2-6,6924
7,W2-6,6924
7,W2-6,7314
7,W2-6,7314
7,W2-B,7380
8,W2-A,7440
8,W2-6,7464
8,W2-6,7464
8,W2-6,7854
8,W2-6,7854
8,W2-B,7920
9,W2-A,7620
9,W2-1,7638
9,W2-1,7638
9,W2-1,8058
9,W2-1,8058
9,W2-B,8100
10,W2-A,8520
10,W2-6,8544
10,W2-6,8544
10,W2-6,8934
10,W2-6,8934
10,W2-B,9000
11,W2-A,8940
11,W2-1,8958
11,W2-1,8958
11,W2-1,9378
11,W2-1,9378
11,W2-B,9420
12,W2-A,9240
12,W2-6,9264
12,W2-6,9264
12,W2-6,9654
12,W2-6,9654
12,W2-B,9720
13,W2-A,9540
13,W2-1,9558
13,W2-1,9558
13,W2-1,9978
13,W2-1,9978
13,W2-B,10020
14,W2-A,9720
14,W2-6,9744
14,W2-6,9744
14,W2-6,10134
14,W2-6,10134
14,W2-B,10200
15,W2-A,10620
15,W2-6,10644
15,W2-6,10644
15,W2-6,11034
15,W2-6,11034
15,W2-B,11100
16,W2-A,11040
16,W2-1,11058
16,W2-1,11058
16,W2-1,11478
16,W2-1,11478
16,W2-B,11520
17,W2-A,11220
17,W2-6,11244
17,W2-6,11244
17,W2-6,11634
17,W2-6,11634
17,W2-B,11700
18,W2-A,12120
18,W2-6,12144
18,W2-6,12144
18,W2-6,12534
18,W2-6,12534
18,W2-B,12600
19,W2-A,12540
19,W2-1,12558
19,W2-1,12558
19,W2-1,12978
19,W2-1,12978
19,W2-B,13020
20,W2-A,12840
20,W2-6,12864
20,W2-6,12864
20,W2-6,13254
20,W2-6,13254
20,W2-B,13320
21,W2-A,13020
21,W2-4,13041
21,W2-4,13041
21,W2-4,13461
21,W2-4,13461
21,W2-B,13500
22,W2-A,13200
22,W2-1,13218
22,W2-1,13218
22,W2-1,13638
22,W2-1,13638
22,W2-B,13680
23,W2-A,14100
23,W2-6,14124
23,W2-6,14124
23,W2-6,14514
23,W2-6,14514
23,W2-B,14580
24,W2-B,960
24,W2-6,981
24,W2-6,981
24,W2-6,1371
24,W2-6,1371
24,W2-A,1440
25,W2-B,1140
25,W2-4,1158
25,W2-4,1158
25,W2-4,1578
25,W2-4,1578
25,W2-A,1620
26,W2-B,1320
26,W2-5,1341
26,W2-5,1341
26,W2-5,1761
26,W2-5,1761
26,W2-A,1800
27,W2-B,1740
27,W2-6,1761
27,W2-6,1761
27,W2-6,2151
27,W2-6,2151
27,W2-A,2220
28,W2-B,2760
28,W2-6,2781
28,W2-6,2781
28,W2-6,3171
28,W2-6,3171
28,W2-A,3240
29,W2-B,2940
29,W2-4,2958
29,W2-4,2958
29,W2-4,3378
29,W2-4,3378
29,W2-A,3420
30,W2-B,3120
30,W2-5,3141
30,W2-5,3141
30,W2-5,3561
30,W2-5,3561
30,W2-A,3600
31,W2-B,3780
31,W2-4,3798
31,W2-4,3798
31,W2-4,4218
31,W2-4,4218
31,W2-A,4260
32,W2-B,4740
32,W2-4,4758
32,W2-4,4758
32,W2-4,5178
32,W2-4,5178
32,W2-A,5220
33,W2-B,5400
33,W2-5,5421
33,W2-5,5421
33,W2-5,5841
33,W2-5,5841
33,W2-A,5880
34,W2-B,6000
34,W2-5,6021
34,W2-5,6021
34,W2-5,6441
34,W2-5,6441
34,W2-A,6480
35,W2-B,6420
35,W2-6,6441
35,W2-6,6441
35,W2-6,6831
35,W2-6,6831
35,W2-A,6900
36,W2-B,7440
36,W2-4,7458
36,W2-4,7458
36,W2-4,7878
36,W2-4,7878
36,W2-A,7920
37,W2-B,7620
37,W2-5,7641
37,W2-5,7641
37,W2-5,8061
37,W2-5,8061
37,W2-A,8100
38,W2-B,8220
38,W2-4,8238
38,W2-4,8238
38,W2-4,8658
38,W2-4,8658
38,W2-A,8700
39,W2-B,8820
39,W2-4,8838
39,W2-4,8838
39,W2-4,9258
39,W2-4,9258
39,W2-A,9300
40,W2-B,9780
40,W2-4,9798
40,W2-4,9798
40,W2-4,10218
40,W2-4,10218
40,W2-A,10260
41,W2-B,9960
41,W2-5,9981
41,W2-5,9981
41,W2-5,10401
41,W2-5,10401
41,W2-A,10440
42,W2-B,10260
42,W2-4,10293
42,W2-4,10293
42,W2-4,10713
42,W2-4,10713
42,W2-A,10740
43,W2-B,10680
43,W2-5,10701
43,W2-5,10701
43,W2-5,11121
43,W2-5,11121
43,W2-A,11160
44,W2-B,11940
44,W2-4,11958
44,W2-4,11958
44,W2-4,12378
44,W2-4,12378
44,W2-A,12420
45,W2-B,12120
45,W2-5,12141
45,W2-5,12141
45,W2-5,12561
45,W2-5,12561
45,W2-A,12600
46,W2-B,12660
46,W2-5,12681
46,W2-5,12681
46,W2-5,13101
46,W2-5,13101
46,W2-A,13140
47,W2-B,13320
47,W2-6,13341
47,W2-6,13341
47,W2-6,13731
47,W2-6,13731
47,W2-A,13800
0,W3-B,3120
0,W3-7,3144
0,W3-7,3144
0,W3-7,3534
0,W3-7,3534
0,W3-A,3600
1,W3-B,3300
1,W3-1,3315
1,W3-1,3315
1,W3-1,3735
1,W3-1,3735
1,W3-A,3780
2,W3-B,4200
2,W3-7,4224
2,W3-7,4224
2,W3-7,4614
2,W3-7,4614
2,W3-A,4680
3,W3-B,4620
3,W3-1,4635
3,W3-1,4635
3,W3-1,5055
3,W3-1,5055
3,W3-A,5100
4,W3-B,4920
4,W3-7,4944
4,W3-7,4944
4,W3-7,5334
4,W3-7,5334
4,W3-A,5400
5,W3-B,5100
5,W3-4,5121
5,W3-4,5121
5,W3-4,5541
5,W3-4,5541
5,W3-A,5580
6,W3-B,5280
6,W3-1,5295
6,W3-1,5295
6,W3-1,5715
6,W3-1,5715
6,W3-A,5760
7,W3-B,6180
7,W3-7,6204
7,W3-7,6204
7,W3-7,6594
7,W3-7,6594
7,W3-A,6660
8,W3-B,6720
8,W3-7,6744
8,W3-7,6744
8,W3-7,7134
8,W3-7,7134
8,W3-A,7200
9,W3-B,6900
9,W3-1,6915
9,W3-1,6915
9,W3-1,7335
9,W3-1,7335
9,W3-A,7380
10,W3-B,7800
10,W3-7,7824
10,W3-7,7824
10,W3-7,8214
10,W3-7,8214
10,W3-A,8280
11,W3-B,8220
11,W3-1,8235
11,W3-1,8235
11,W3-1,8655
11,W3-1,8655
11,W3-A,8700
12,W3-B,8520
12,W3-7,8544
12,W3-7,8544
12,W3-7,8934
12,W3-7,8934
12,W3-A,9000
13,W3-B,8820
13,W3-1,8835
13,W3-1,8835
13,W3-1,9255
13,W3-1,9255
13,W3-A,9300
14,W3-B,9000
14,W3-7,9024
14,W3-7,9024
14,W3-7,9414
14,W3-7,9414
14,W3-A,9480
15,W3-B,9900
15,W3-7,9924
15,W3-7,9924
15,W3-7,10314
15,W3-7,10314
15,W3-A,10380
16,W3-B,10320
16,W3-1,10335
16,W3-1,10335
16,W3-1,10755
16,W3-1,10755
16,W3-A,10800
17,W3-B,10500
17,W3-7,10524
17,W3-7,10524
17,W3-7,10914
17,W3-7,10914
17,W3-A,10980
18,W3-B,11400
18,W3-7,11424
18,W3-7,11424
18,W3-7,11814
18,W3-7,11814
18,W3-A,11880
19,W3-B,11820
19,W3-1,11835
19,W3-1,11835
19,W3-1,12255
19,W3-1,12255
19,W3-A,12300
20,W3-B,12120
20,W3-7,12144
20,W3-7,12144
20,W3-7,12534
20,W3-7,12534
20,W3-A,12600
21,W3-B,12300
21,W3-4,12321
21,W3-4,12321
21,W3-4,12741
21,W3-4,12741
21,W3-A,12780
22,W3-B,12480
22,W3-1,12495
22,W3-1,12495
22,W3-1,12915
22,W3-1,12915
22,W3-A,12960
23,W3-B,13380
23,W3-7,13404
23,W3-7,13404
23,W3-7,13794
23,W3-7,13794
23,W3-A,13860
24,W3-A,1860
24,W3-7,1878
24,W3-7,1878
24,W3-7,2268
24,W3-7,2268
24,W3-B,2340
25,W3-A,2040
25,W3-5,2058
25,W3-5,2058
25,W3-5,2478
25,W3-5,2478
25,W3-B,2520
26,W3-A,2220
26,W3-4,2238
26,W3-4,2238
26,W3-4,2658
26,W3-4,2658
26,W3-B,2700
27,W3-A,2640
27,W3-7,2658
27,W3-7,2658
27,W3-7,3048
27,W3-7,3048
27,W3-B,3120
28,W3-A,3660
28,W3-7,3678
28,W3-7,3678
28,W3-7,4068
28,W3-7,4068
28,W3-B,4140
29,W3-A,3840
29,W3-5,3858
29,W3-5,3858
29,W3-5,4278
29,W3-5,4278
29,W3-B,4320
30,W3-A,4020
30,W3-4,4038
30,W3-4,4038
30,W3-4,4458
30,W3-4,4458
30,W3-B,4500
31,W3-A,4680
31,W3-5,4698
31,W3-5,4698
31,W3-5,5118
31,W3-5,5118
31,W3-B,5160
32,W3-A,5640
32,W3-7,5658
32,W3-7,5658
32,W3-7,6048
32,W3-7,6048
32,W3-B,6120
33,W3-A,6300
33,W3-5,6318
33,W3-5,6318
33,W3-5,6738
33,W3-5,6738
33,W3-B,6780
34,W3-A,6900
34,W3-5,6918
34,W3-5,6918
34,W3-5,7338
34,W3-5,7338
34,W3-B,7380
35,W3-A,7320
35,W3-7,7338
35,W3-7,7338
35,W3-7,7728
35,W3-7,7728
35,W3-B,7800
36,W3-A,8340
36,W3-5,8358
36,W3-5,8358
36,W3-5,8778
36,W3-5,8778
36,W3-B,8820
37,W3-A,8520
37,W3-4,8538
37,W3-4,8538
37,W3-4,8958
37,W3-4,8958
37,W3-B,9000
38,W3-A,9120
38,W3-5,9138
38,W3-5,9138
38,W3-5,9558
38,W3-5,9558
38,W3-B,9600
39,W3-A,9720
39,W3-5,9738
39,W3-5,9738
39,W3-5,10158
39,W3-5,10158
39,W3-B,10200
40,W3-A,10680
40,W3-5,10698
40,W3-5,10698
40,W3-5,11118
40,W3-5,11118
40,W3-B,11160
41,W3-A,10860
41,W3-4,10878
41,W3-4,10878
41,W3-4,11298
41,W3-4,11298
41,W3-B,11340
42,W3-A,11160
42,W3-6,11178
42,W3-6,11178
42,W3-6,11598
42,W3-6,11598
42,W3-B,11640
43,W3-A,11580
43,W3-5,11598
43,W3-5,11598
43,W3-5,12018
43,W3-5,12018
43,W3-B,12060
44,W3-A,12840
44,W3-7,12858
44,W3-7,12858
44,W3-7,13248
44,W3-7,13248
44,W3-B,13320
45,W3-A,13020
45,W3-5,13038
45,W3-5,13038
45,W3-5,13458
45,W3-5,13458
45,W3-B,13500
46,W3-A,13560
46,W3-5,13578
46,W3-5,13578
46,W3-5,13998
46,W3-5,13998
46,W3-B,14040
47,W3-A,14220
47,W3-7,14238
47,W3-7,14238
47,W3-7,14628
47,W3-7,14628
47,W3-B,14700
0,W4-A,2400
0,W4-1,2415
0,W4-1,2415
0,W4-1,2805
0,W4-1,2805
0,W4-B,2880
1,W4-A,2580
1,W4-4,2595
1,W4-4,2595
1,W4-4,3015
1,W4-4,3015
1,W4-B,3060
2,W4-A,3480
2,W4-1,3495
2,W4-1,3495
2,W4-1,3885
2,W4-1,3885
2,W4-B,3960
3,W4-A,3900
3,W4-4,3915
3,W4-4,3915
3,W4-4,4335
3,W4-4,4335
3,W4-B,4380
4,W4-A,4200
4,W4-1,4215
4,W4-1,4215
4,W4-1,4605
4,W4-1,4605
4,W4-B,4680
5,W4-A,4380
5,W4-3,4395
5,W4-3,4395
5,W4-3,4815
5,W4-3,4815
5,W4-B,4860
6,W4-A,4560
6,W4-4,4575
6,W4-4,4575
6,W4-4,4995
6,W4-4,4995
6,W4-B,5040
7,W4-A,5460
7,W4-1,5475
7,W4-1,5475
7,W4-1,5865
7,W4-1,5865
7,W4-B,5940
8,W4-A,6000
8,W4-1,6015
8,W4-1,6015
8,W4-1,6405
8,W4-1,6405
8,W4-B,6480
9,W4-A,6180
9,W4-4,6195
9,W4-4,6195
9,W4-4,6615
9,W4-4,6615
9,W4-B,6660
10,W4-A,7080
10,W4-1,7095
10,W4-1,7095
10,W4-1,7485
10,W4-1,7485
10,W4-B,7560
11,W4-A,7500
11,W4-4,7515
11,W4-4,7515
11,W4-4,7935
11,W4-4,7935
11,W4-B,7980
12,W4-A,7800
12,W4-1,7815
12,W4-1,7815
12,W4-1,8205
12,W4-1,8205
12,W4-B,8280
13,W4-A,8100
13,W4-4,8115
13,W4-4,8115
13,W4-4,8535
13,W4-4,8535
13,W4-B,8580
14,W4-A,8280
14,W4-1,8295
14,W4-1,8295
14,W4-1,8685
14,W4-1,8685
14,W4-B,8760
15,W4-A,9180
15,W4-1,9195
15,W4-1,9195
15,W4-1,9585
15,W4-1,9585
15,W4-B,9660
16,W4-A,9600
16,W4-4,9615
16,W4-4,9615
16,W4-4,10035
16,W4-4,10035
16,W4-B,10080
17,W4-A,9780
17,W4-1,9795
17,W4-1,9795
17,W4-1,10185
17,W4-1,10185
17,W4-B,10260
18,W4-A,10680
18,W4-1,10695
18,W4-1,10695
18,W4-1,11085
18,W4-1,11085
18,W4-B,11160
19,W4-A,11100
19,W4-4,11115
19,W4-4,11115
19,W4-4,11535
19,W4-4,11535
19,W4-B,11580
20,W4-A,11400
20,W4-1,11415
20,W4-1,11415
20,W4-1,11805
20,W4-1,11805
20,W4-B,11880
21,W4-A,11580
21,W4-3,11595
21,W4-3,11595
21,W4-3,12015
21,W4-3,12015
21,W4-B,12060
22,W4-A,11760
22,W4-4,11775
22,W4-4,11775
22,W4-4,12195
22,W4-4,12195
22,W4-B,12240
23,W4-A,12660
23,W4-1,12675
23,W4-1,12675
23,W4-1,13065
23,W4-1,13065
23,W4-B,13140
24,W4-B,2760
24,W4-2,2784
24,W4-2,2784
24,W4-2,3174
24,W4-2,3174
24,W4-A,3240
25,W4-B,2940
25,W4-7,2955
25,W4-7,2955
25,W4-7,3375
25,W4-7,3375
25,W4-A,3420
26,W4-B,3120
26,W4-4,3138
26,W4-4,3138
26,W4-4,3558
26,W4-4,3558
26,W4-A,3600
27,W4-B,3540
27,W4-2,3564
27,W4-2,3564
27,W4-2,3954
27,W4-2,3954
27,W4-A,4020
28,W4-B,4560
28,W4-2,4584
28,W4-2,4584
28,W4-2,4974
28,W4-2,4974
28,W4-A,5040
29,W4-B,4740
29,W4-7,4755
29,W4-7,4755
29,W4-7,5175
29,W4-7,5175
29,W4-A,5220
30,W4-B,4920
30,W4-3,4941
30,W4-3,4941
30,W4-3,5361
30,W4-3,5361
30,W4-A,5400
31,W4-B,5580
31,W4-2,5604
31,W4-2,5604
31,W4-2,5994
31,W4-2,5994
31,W4-A,6060
32,W4-B,6540
32,W4-2,6564
32,W4-2,6564
32,W4-2,6954
32,W4-2,6954
32,W4-A,7020
33,W4-B,7200
33,W4-2,7224
33,W4-2,7224
33,W4-2,7614
33,W4-2,7614
33,W4-A,7680
34,W4-B,7800
34,W4-2,7824
34,W4-2,7824
34,W4-2,8214
34,W4-2,8214
34,W4-A,8280
35,W4-B,8220
35,W4-7,8235
35,W4-7,8235
35,W4-7,8655
35,W4-7,8655
35,W4-A,8700
36,W4-B,9240
36,W4-2,9264
36,W4-2,9264
36,W4-2,9654
36,W4-2,9654
36,W4-A,9720
37,W4-B,9420
37,W4-7,9435
37,W4-7,9435
37,W4-7,9855
37,W4-7,9855
37,W4-A,9900
38,W4-B,10020
38,W4-2,10044
38,W4-2,10044
38,W4-2,10434
38,W4-2,10434
38,W4-A,10500
39,W4-B,10620
39,W4-2,10644
39,W4-2,10644
39,W4-2,11034
39,W4-2,11034
39,W4-A,11100
40,W4-B,11580
40,W4-2,11604
40,W4-2,11604
40,W4-2,11994
40,W4-2,11994
40,W4-A,12060
41,W4-B,11760
41,W4-7,11775
41,W4-7,11775
41,W4-7,12195
41,W4-7,12195
41,W4-A,12240
42,W4-B,12060
42,W4-2,12084
42,W4-2,12084
42,W4-2,12474
42,W4-2,12474
42,W4-A,12540
43,W4-B,12480
43,W4-7,12495
43,W4-7,12495
43,W4-7,12915
43,W4-7,12915
43,W4-A,12960
44,W4-B,13740
44,W4-1,13764
44,W4-1,13764
44,W4-1,14154
44,W4-1,14154
44,W4-A,14220
45,W4-B,13920
45,W4-2,13944
45,W4-2,13944
45,W4-2,14334
45,W4-2,14334
45,W4-A,14400
46,W4-B,14460
46,W4-1,14484
46,W4-1,14484
46,W4-1,14874
46,W4-1,14874
46,W4-A,14940
47,W4-B,15120
47,W4-1,15144
47,W4-1,15144
47,W4-1,15534
47,W4-1,15534
47,W4-A,15600
0,W5-A,1860
0,W5-III,1881
0,W5-III,1881
0,W5-III,1884
0,W5-III,1884
0,W5-B,1920
1,W5-A,2040
1,W5-III,2061
1,W5-III,2061
1,W5-III,2064
1,W5-III,2064
1,W5-B,2100
2,W5-A,2700
2,W5-2,2724
2,W5-2,2724
2,W5-2,2964
2,W5-2,2964
2,W5-B,3000
3,W5-A,3120
3,W5-2,3144
3,W5-2,3144
3,W5-2,3384
3,W5-2,3384
3,W5-B,3420
4,W5-A,3660
4,W5-III,3681
4,W5-III,3681
4,W5-III,3684
4,W5-III,3684
4,W5-B,3720
5,W5-A,3840
5,W5-III,3861
5,W5-III,3861
5,W5-III,3864
5,W5-III,3864
5,W5-B,3900
6,W5-A,4020
6,W5-III,4041
6,W5-III,4041
6,W5-III,4044
6,W5-III,4044
6,W5-B,4080
7,W5-A,4680
7,W5-2,4704
7,W5-2,4704
7,W5-2,4944
7,W5-2,4944
7,W5-B,4980
8,W5-A,5460
8,W5-III,5481
8,W5-III,5481
8,W5-III,5484
8,W5-III,5484
8,W5-B,5520
9,W5-A,5640
9,W5-III,5661
9,W5-III,5661
9,W5-III,5664
9,W5-III,5664
9,W5-B,5700
10,W5-A,6300
10,W5-2,6324
10,W5-2,6324
10,W5-2,6564
10,W5-2,6564
10,W5-B,6600
11,W5-A,6720
11,W5-2,6744
11,W5-2,6744
11,W5-2,6984
11,W5-2,6984
11,W5-B,7020
12,W5-A,7260
12,W5-III,7281
12,W5-III,7281
12,W5-III,7284
12,W5-III,7284
12,W5-B,7320
13,W5-A,7560
13,W5-III,7581
13,W5-III,7581
13,W5-III,7584
13,W5-III,7584
13,W5-B,7620
14,W5-A,7740
14,W5-III,7761
14,W5-III,7761
14,W5-III,7764
14,W5-III,7764
14,W5-B,7800
15,W5-A,8400
15,W5-2,8424
15,W5-2,8424
15,W5-2,8664
15,W5-2,8664
15,W5-B,8700
16,W5-A,9060
16,W5-III,9081
16,W5-III,9081
16,W5-III,9084
16,W5-III,9084
16,W5-B,9120
17,W5-A,9240
17,W5-III,9261
17,W5-III,9261
17,W5-III,9264
17,W5-III,9264
17,W5-B,9300
18,W5-A,9900
18,W5-2,9924
18,W5-2,9924
18,W5-2,10164
18,W5-2,10164
18,W5-B,10200
19,W5-A,10320
19,W5-2,10344
19,W5-2,10344
19,W5-2,10584
19,W5-2,10584
19,W5-B,10620
20,W5-A,10860
20,W5-III,10881
20,W5-III,10881
20,W5-III,10884
20,W5-III,10884
20,W5-B,10920
21,W5-A,11040
21,W5-III,11061
21,W5-III,11061
21,W5-III,11064
21,W5-III,11064
21,W5-B,11100
22,W5-A,11220
22,W5-III,11241
22,W5-III,11241
22,W5-III,11244
22,W5-III,11244
22,W5-B,11280
23,W5-A,11880
23,W5-2,11904
23,W5-2,11904
23,W5-2,12144
23,W5-2,12144
23,W5-B,12180
24,W5-B,3780
24,W5-IV,3801
24,W5-IV,3801
24,W5-IV,3804
24,W5-IV,3804
24,W5-A,3840
25,W5-B,3960
25,W5-IV,3981
25,W5-IV,3981
25,W5-IV,3984
25,W5-IV,3984
25,W5-A,4020
26,W5-B,4140
26,W5-5,4164
26,W5-5,4164
26,W5-5,4404
26,W5-5,4404
26,W5-A,4440
27,W5-B,4560
27,W5-5,4584
27,W5-5,4584
27,W5-5,4824
27,W5-5,4824
27,W5-A,4860
28,W5-B,5580
28,W5-IV,5601
28,W5-IV,5601
28,W5-IV,5604
28,W5-IV,5604
28,W5-A,5640
29,W5-B,5760
29,W5-IV,5781
29,W5-IV,5781
29,W5-IV,5784
29,W5-IV,5784
29,W5-A,5820
30,W5-B,5940
30,W5-IV,5961
30,W5-IV,5961
30,W5-IV,5964
30,W5-IV,5964
30,W5-A,6000
31,W5-B,6600
31,W5-5,6624
31,W5-5,6624
31,W5-5,6864
31,W5-5,6864
31,W5-A,6900
32,W5-B,7560
32,W5-IV,7581
32,W5-IV,7581
32,W5-IV,7584
32,W5-IV,7584
32,W5-A,7620
33,W5-B,8220
33,W5-IV,8241
33,W5-IV,8241
33,W5-IV,8244
33,W5-IV,8244
33,W5-A,8280
34,W5-B,8820
34,W5-5,8844
34,W5-5,8844
34,W5-5,9084
34,W5-5,9084
34,W5-A,9120
35,W5-B,9240
35,W5-5,9264
35,W5-5,9264
35,W5-5,9504
35,W5-5,9504
35,W5-A,9540
36,W5-B,10260
36,W5-IV,10281
36,W5-IV,10281
36,W5-IV,10284
36,W5-IV,10284
36,W5-A,10320
37,W5-B,10440
37,W5-IV,10461
37,W5-IV,10461
37,W5-IV,10464
37,W5-IV,10464
37,W5-A,10500
38,W5-B,11040
38,W5-IV,11061
38,W5-IV,11061
38,W5-IV,11064
38,W5-IV,11064
38,W5-A,11100
39,W5-B,11640
39,W5-5,11664
39,W5-5,11664
39,W5-5,11904
39,W5-5,11904
39,W5-A,11940
40,W5-B,12600
40,W5-IV,12621
40,W5-IV,12621
